Review
"Top Up dari ewallet sebelah, tapi ga masuk. udah chat cs, bilang 2 hari kerja. parah sih ini. Emang maling. ga nyangka aja bisa bisanya saldo ga masuk, top up hari ini harus nunggu 2 hari kerja ???... emang harus kaya gitu ya ??... ulasan ga akan saya hapus sebelum saldo masuk. Gojek apk kadang kadang suka jadi Maling. Untung ngga top up gede. ULASAN GA AKAN DIHAPUS SEBELUM SALDO MASUK."
"setelah sekian lama akhirnya kecewa pesen makan bayar pakek visa debit di cancel dari resto uang nya gak balik udah nunggu 14 hari kerja tetep gak balik lapor ke pihak bank bilang dari gojek nya yg masih proses , udah 3 kali begini dan 3 3 nya gak balik uang sayaaa"
"Sangat burukkkkkk, kesal bgt masa saya pesan go food cari driver nya lama bgttt, sampe lebih dari 1 jam, gak ada"" juga dapat Drive, padahal udah lapar bgtt, mau cancel juga gak bisa, gak bgtttttt"
"Gojek kok bisa sih chat dari yang bukan driver? Di mana perlindungan terhadap customer, chat pinjol dan ngancam² itu buat kita ga nyaman. Harusnya haya dari operator aja yg bisa chat kita. Mungkin solusi nya ditutup aja aplikasi nya dari HP saya"
sangat membantu untuk berpergian menggunakan transportasi Gojek. apa lg bnyk promo2 yg menggiurkan yg pastinya slalu dinanti2 para customer... tingkatkan dan kalau bs diperbanyak lg promo yg lebih mantap lg 😁😁... sukses terus dan jaya selalu untuk GOJEK 👍🏻
"payah banget payah... bisa2 ny pake paylater tapi double transaksi sama dy... buat yg mau pake paylater untuk pembelian token harap kalian hati2 tau"" tagihan ny bisa double walaupun token berhasil tapi niat 1x malah jd 2x transaksi di jam dan menit yg sama"
"Benar-benar gojek parah sekali, saya sudah memakai dari tahun 2019 tetapi sampai detik ini tidak dapat memakai voucher ataupun mendapatkan promo. Setelah mengajukan kepada CS dan diberitahu jika akun terblokir tetap tidak ada penanganan dan pemberitahuan agar akun kembali normal, sangat kecewa dengan gojek sekarang"
"aplikasi nya gak bgt, gak guna, jangan download guys, aku sangking muaknya sama ni apk mau hapus akun tapi gabisa dipersulit sama aplikasi penipu ini, mending apk sebelah berguna, ini uda ongkir mahal, gada voucher, semuanya dipersulit, server juga sering eror"
Seneng banget selama pakai gojek selalu dapet driver yang baik dan seru. terimakasih sekali buat driver yang selalu nurutin customer spt aku buat lewat jalan yang belum pernah aku tau meskipun lebih jauh dan muter-muter😁
"transfer ke bank lain memakai aplikasi ini tapi gak kunjung tiba ke rekening penerima, dsuruh nunggu beberapa hari juga gak ada masuk itu duit, gak tau rimbanya kmana itu duit saya 300 ribu saya transfer buat bantu org padahal.."
"makin lama makin gak suka dengan pelayanan nya..kalo memang gak ada yg ambil orderan masa gak bisa dibatalin..pesan makanan gak datang²..lucu sekarang aplikasi ini..padahal udah lama pake aplikasi ini,makin lama semakin sering kecewa nya"
"aplikasi gak guna. mau komplen makanan di anternya kurang aja bilangnya aplikasi sedang maintanance, stelah 2jam kemudian coba buat komplen lg, masih sama bilangnya lg perbaikan sistem, sampe besoknya ganti hari saya komplen masih dngan jawaban yg sma, itu yg jwab chat bot. bodoh bgt. gak membantu sama sekali."
"Jujur jadi mahal semua semenjak voucher discount nggak bisa di double, udah biaya ongkir sekarang mahal+ada tambahan jasa apliaksi+biaya kemas, kalo gini yang beli gofood bakalan jadi kurang banyak, tolong deh seenggaknya voucher bisa di double, oke di 2025 walau gak dobel tapi biasanya ngsih + juga jdi bisa murah lagi kalau kena diskon walau dapetnya jarang"
tolong dong agak di tingkatkan lagi saya setiap pesan gojek kalau malam apa lagi pakai gopay kenapa susah banget gojek untuk terima padahal saya naikin ongkos gojeknya tapi kadang sering nolak aplikasi ini kurang bagus lebih bgus indriver Sam Maxim masih mau Nerima coustmer kalau kita sering kenak malam saya kecewa kalau pakai aplikasi gojek kurang bguss
kenapa goride hemat saya jadi ga ada ya? padahal tiap hari pake & gaada masalah setelah langganan gojek plus malah goride hemat nya hilang bener2 gamau rugi banget ya gojek padahal langganan gojek plus tuh pake uang juga & ternyata pake atau ga harganya tetap malah lebih mahal & gabisa pake voucher lain merasa dirugikan banget.
"mungkin ini last pesan makan pake apk ini, udh nunggu sejam sampe tempat mkanannya mau tutup ga dapat dapat drivernya dan akhirnya lama lama nunggu ujung ujungnya cancel, cukup ini ke 3kalinya dpat case Kya gini di apk ini, semoga kedepannya bisa di perbaiki lgi entah dri sisi drivernya atau dri csnya"
Update dong masa luxe cuma bisa 4 oran rugi dong klo update tuh tambahin aja jadi tujuh sekalian. ini saya kasi bintang 1 dulu klo sudah sesuai baru saya naikin nih bintang untuk apknya.
"aneh pinjaman saya selalu di bayarkan ini saya mau pengajuan kembali malah di tolak, mau nya apa ?! kalo emang kaya gini akhirnya mending saya ga bayar, liat dulu histori pembayarannya lunas atau engga"
tidak akurat dalam menentukan lokasi otomatis saya di buat bingung saya pesan gofood titik antarnya nyasar jauh banget saya pesan di jakarta timur titik aplikasi ke Jakarta Pusat ini sangat merugikan pihak driver dan konsumen. makanan yang seharusnya saya keluarkan uang hanya 60 rb beserta ongkir jadi harus keluar uang 150. sekarang kejadian lagi apa sih maunya aplikasi ini kok suka nyasar sana sini. sekedar saran untuk gofood mending pesan dari aplikasi lain jangan gojek
Sangat membantu dan praktis. tapi sayang gopay later saya di blokir sampai 10 bulan dan gak di buka buka juga sampai saat ini. gak jelas emang. telp cs nya juga ga ada di aplikasi.
"Tolong dong ubah metode saat pesan nya, after klik pesan, muncul lagi konfirmasi apakah pesanansudah sesuai, ini saya tidak sengaja klik pesanan, trus gbsa dibatalin, ga kaya aplikasi sebelah ada konfirmasi nya sebelum pemesanan."
"saya pengguna gojek tetapi logout sendiri terus pas saya mau login ternyata no saya sudah tidak aktif dan tidak bisa menrima kode OTP, saya sudah komplain ke telkomselnya nya cuman tidak bisa di aktifkan lagi, padahal di aplikasi gojek saya masih ada saldo yang lumayan. tolong kasih solusinya"
"hari ini order makanan di lokasi tempat wisata..ya ampun go jek biaya penanganan nya mahaallll bangeett lebih banyak daripada harga makanannya.. dr sistem engga langsung menyematkan untuk voucher diskonnya, jadinya bayar mahall..padahal sudah langganan..🙂‍↕️"
"Disaat jam sibuk saya seringkali dapat driver yang sangat jauh harus nunggu lama , sering membatalkan orderan akun saya jadi jelek bagaimana mana systemnya ini .Tolong Dibenahi"
tidak menemukan driver dua kali untuk mengantar makanan. baru bisa dibatalkan setelah satu jam. dua jam jadi telat makan! jauh lebih baik aplikasi Gr*b
"di tambahin fitur konfirmasi sebelum pemesanan dong, masa iyaa udah ga sengaja pencet dan mau cepat² di batalin ga bisa. udah gitu chat sama bot nya, jawabannya sangat tidak memuaskan banget jawabannya 😠"
"saat pemesanan gofood, dan telah menunggu mendapatkan driver lebih dari 15 menit, malah di suruh lagi menunggu untuk mendapatkan driver satu jam lebih baru bisa dibatalkan. jika lebih dari satu jam untuk dapat driver lebih baik pergi beli sendiri karna karena hanya butuh 5 menit sudah sampai di resto."
"update malah poin hilang,chat pelanggan tdk bisa,tlpn gk bisa, alhsil tdk bsa slesai,dilporkn tdk dcancel sistem, mlh tb tb slesai sendiri. trus pie iki. jika diaporkan yo kena akunku. owalah."
"masih banyak bug, orang orang nya tidak selalu ramah itu wajar.. tpi karena bug / ngelag di apk ini membuat saya di marahi( ditegur) sama orang yang bekerja.. maaf tapi saya sangat tidak menyukai pelayanan nya dan tolong sekali perbaiki bug nya!"
keluhan saya tentang versi terbaru aplikasi ini tetap sama yaitu fitur terima telepon dari driver belum bisa digunakan tato aksesibel dengan aplikasi pembaca layar tunanetra mohon kiranya ada perbaikan agar kami nyaman menggunakan aplikasi ini dan tidak terjadi potensi konflik dengan driver karena teleponnya terabaikan
untuk titik kordinat tidak akurat jika tidak di atur . dn gara2 itu sya jdi cekcok ketika pesan gofood krna titiknya terlalu jauh . tolong untuk d perbaiki agar yg awam seperti saya atau bagi orng yg pertama pakai lbh mudah lgi untuk menentuan titik kordinat secara otomatis .
"Terimakasih sudah banyak membantu, pengalaman kemarin sore, order goride bisa double, mau di batalkan yang satu tidak bisa, saldo gopay terpotong untuk 2 perjalanan,ayo Perbaiki Gojek.."
"setiap mau beri rating kepada restoran, tidak bisa memberikan ulasan.apabila kita ketik ulasan maka tombol ok nya hilang.jadi hanya bisa memberikan bintang.."
"hanya bintang 1 yang pantas umtuk aplikasi ini dalam fitur Go Transit. ingin melakukan Top up gopay untuk pembayaran lewat bank error, muncul notifikasi ""periksa koneksi jaringan Anda"" padahal jaringan saya 5G full bar. karna tidak bisa top up dan melakukan pembelian tiket commuter line di fitur Go transit akhirnya saya ketinggalan kereta dan telat masuk kerja!!"
"Loginnya ribet,disuruh tunggu 30 jam ke depan pas udh 30 jam...Ehh Malah ga bisa di buka aplikasinya alasannya Masih Sama gara gara ""Security Reasons"" katanya. Apanya yang Salah nihh?? No wa udah bener,GMail udh bener,tapi gak bisa login,di awal aja udh Gini,apalagi pas pake aplikasinya,disanalah aku memutuskan untuk uninstall."
"aplikasi ini memang sangatlah berguna dan memudahkan, selain dapat membantu penumpang agar sampai ke tempat tujuan, penumpang juga mendapatkan teman baru dengan meluapkan segala permasalahan, atau hanya sekedar bercerita (curhat) kepada driver ojek sehingga hubungan diantara driver dan penumpang semakin akrab dan dekat, dikarenakan sang driver yang mampu mencarikan solusi dan kreatif dalam memberikan saran hingga memecahkan masalah kehidupan dari sang penumpang (customer)"
"Makin lama makin parah aja apliksinya, diupdate makin parah, pas mau login, disuruh minta bersihkan riwayat trs entah apalagi itu ram atau memori yg harus dibersihkan, ga jelas lama2 nih gojek, padahal semua riwayat atau memori udh clean tetap aja ga bisa login, keluar otomatis trs.... Uninstall... tidak bisa masuk, sudah ganti email masih dikirim juga ke email yg lama kode OTP nya, email yg lama sudah gak aktif, tp msh dikirim ke email lama bukan ke email yang baru, gimana sih?"
"pertama, kolom catatan seharusnya masuk ke resto juga, tidak hanya masuk ke driver. karena akan menyebabkan miss komunikasi jika ada pelanggan yg request makanan lewat kolom tersebut. jika masuknya hanya ke driver saja. karena driver sampai resto terkadang makanan sudah langsung jadi. dan tidak semua pelanggan faham. kedua, untuk menghindari kesalahan rating, untuk penilaian rating resto keluar lebih dulu baru rating driver ke dua."
"Ada pengumpulan koin sekarang tiap hari, tapi hari ketujuh bukannya dapet 1000koin malah jadi kembali ke hari pertama, 100koin. Kl ga mau ngasih 1000koin ya jangan ditampilkan 1000nya. Uda kl mau chat CS lewat aplikasi hanya ada 2 pilihan, akun dibekukan dan mengubah informasi akun. Mana pilihan bicara dengan CS nya?kl akhirnya saya asal klik salah satu dr 2pilihan tadi (akun dibekukan/ubah informasi akun) jawabannya dr cs gojeknya template dan ga mengijinkan pengguna memperjelas masalah"
kenapa siih gojek makanan suka lama banget dapat drivernya ?? butuh waktu hampir 15 menit. dulu gak kek gitu deh paling 2 menit paling lamanya. kemaren pernah hampir 2 jam gak dapat driver. mau di batalin kagak bisa. tolong Doong gojek perbaiki lagi.
"semoga lebih banyak promonya yg menarik tpi tidak memotong pendapatan para drivernya... promo murni dari GOJEG nya... klo beneran ada, colek saya... saya kasih bintang 5"
"Barusan pesan makanan lewat gofood. Memang sy pesan reguler makanya double order. Tapi di aplikasi, biaya pengantaran 17k. Mslhnya yg masuk ke driver cuma 5.100 dari pengantaran saya, dan 7.200 dari pengantaran satunya lagi. Itu cuma 12.300 total sedangkan dari pesanan saya 17k, gak tau dari orang yg lain berapa. Atas dasar itu saya berharap pihak aplikasi dapat berpihak ke driver juga. Jangan selalu lihat cust. Kalau pun ada promo buat cust, tolong untk driver jngn di potong biaya pengantaran."
"Semoga driver bisa memberikan pelayanan yg lebih baik. Salah satu pengalaman kurang menyenangkan buat saya adalah permintaan customer utk pick up di titik jemput yg sebenarnya tidak terlalu jauh dri titik di aplikasi karena kondisi kesehatan customer yg tidak berjalan jauh harusnya bisa dimaklumi oleh driver. Sejauh pengalaman saya menggunakan GoJek, ada saja mitra driver yg seperti ini. Saya sedikit kecewa. Semoga kualitas driver nya bisa ditingkatkan lagi."
hari ini saya pesan gocar prioritas dapatnya tidak sesuai ekspetasi di kasih plat tidak sesuai jalur perjalanan saya. padahal saya pilih pesan gocar agar bisa sesuai platnya dgn rute perjalanan saya tetapi ternyata tidak tolong diperbaiki sistemnya
"Disni aku sangat kecewa,driver nya kalo 11 menit gak mau jemput,alasannya kejauhan,saya dapet selalu 11 menit,mereka gak GK mau jemput,gak mau pula cancel sendiri... saya cancel terus²n dapet notip akan di blokir kebanyakan cancel... kalian para driver nya curang²..."
saya sudah 2x terkecoh menu yang seharusnya masuk menu pilih voucher dll tp masuk pembyran langsng kartu kredit bahkan tidak ada verifikasi atau OTP dr pemakaian kartu sehingga jika ada yg menggunakan aplikasi di hp saya sangat riskan bisa asal beli.
"kata gua mah ga usah pake fitur pengantaran express, reguler atau ekonomis dah, ga ada yg bisa menjamin waktu kedatangan. udh pesen express datengnya telat juga, pesen yg ekonomis malah cepet, ga perlu pake fitur ga guna begitu ah"
"Kecewa banget masa gabisa cancel orderan digofood mana aku salah alamat lagi, ribet banget urusannya ya Allah minimal kalo emang gabisa cancel kasilah pilihan kami buat ubah alamat/metode pembayaran, udah hubungi pihak resto, gojek ataupun drivernya gaada solusi ditolak juga buat cancel pembelian, gabisa dibatalin sedih :( untung aku punya kerabat dialamat yang salah itu terpaksa minta tolong di dia buat ambil orderan, gimana jadinya kalo aku gapunya kerabat dialamat tersebut sedih banget :("
"Kenapa rute penjemputan dan tujuan yg tertera di apk gojek muter2 dan tidak pernah sesuai dengan yg dijalankan driver karena kata driver itu jalurnya muter. Padahal ijin lokasi sudah, aplikasi gojek dan maps update. Bisa tolong dijelaskan???"
"Coba tolong di update lagi yang lebih baik, supayakita sebagai customer bisa memilih jalan yg kita mau dan berikan harga sesuai yg ada di jalannya, supaya kita tidak ada kendala dalam perjlanan bersama driver, dan juga tambahkan tanpa tol kalo bisa supaya kita sebagai customer tidak ingin melewati tol setiap kali saya memesan gocar selalu ada saja lewat tol, mohon lebih update lagi banyak fitur lagi supaya kita bisa leluasa enak untuk memakai aplikasi ini, terima kasih"
"fitur gofood expressnya tipu-tipu, sebelum pesan jaminan 20 menit nyampe, giliran udah dipesan naik sendiri jadi 25 menit, masih aja drivernya telat, tapi karena udah dekat sistemnya deteksi kalo makanan udah nyampe (ntah sengaja biar ga mau ngasih voucher) pdhl drivernya baru nyampe beberapa menit kemudian, terus bisa-bisanya claim kalo pengiriman tepat waktu, mengecewakan perusahaan besar kok ngasih sistem tipu-tipu"
"pesen gofood voucher belum dimasukkan, sudah kepencet pesan, dan tidak bisa dibatalkan, sudah mengikuti lewat profil dan cari ""saya perlu membatalkan"" tapi tidak ada pilihan"
setiap order selalu dapat driver posisi nya terlalu jauh. jd kurang nyaman terlalu lama nunggunya. tolong diperbaiki.... agar ketika order dapat driver yang terdekat
"untuk tim aplikasi gojek.. membuat banyak fitur di aplikasi dapat membuat performa semakin tidak layak di pakai..,karena semakin banyak fitur & upgrade aplikasi akan membuat performa aplikasi semakin tidak layak di konsumsi...kami selaku pengguna setia gojek semakin melirik ke aplikasi sebelah...karena setiap kali order sesuatu layanannya semakin lemot padahal handphone saya sudah RAM 8GB kemarin-kemarin tidak pernah seperti ini... mohon di realisasikan.. terima kasih."
"saya pesan makanan, terus makanannya ada yg kurang. duit nya sudah di kembalikan cuman kurang,yg di kembalikan yg ukuran small, padahal yg kurang medium. pas saya tanya katanya sudah gitu. kurang puas,jadi males pesen makan pake gofood lagi, mending pake aplikasi lain drpd aplikasi ini"
klu sdh sering berlangganan jenis opsi apapun itu seharusnya harga2 hemat atau promo jgn malah dikurangi atau diganti ke yg lebih mahal biarpun sedikit orang tertarik pakai apps ini awalnya krn harga yg terjangkau dan mudah...lah klu sdh jd langganan ya jgn dinaikkan lah harga2 awal dan promo2 awal yg menarik krn murahnya dan mudahnya itu...😔
"Pengiriman gofood terakhir mengambil opsi express estimasi 20 menit tentunya dengan fee pengiriman berbeda ya,kenyataannya makanan dikirim 60 menit.Tetap kecewa meskipun ada permintaan maaf dan kompensasi. Pembelian- pembelian makanan sebelumnya juga jarang on time.Lebih baik jangan pasang pilihan jaminan ekspress tapi beri batas maksimal misalnya makanan anda akan dikirim dalam 24 jam.Berusaha menyampaikan di aplikasi tapi susah karena tidak bisa mengetik yang ingin kita utarakan. Benahi !!!"
"kecewa sekali, pesan gocar, driver tidak menjemput saya dan menyelesaikan perjalanan tanpa penumpang, sementara gopay saya terpotong dan tidak dikembalikan, saya sudah buat laporan tapi tidak ada tanggapan dari aplikasi. tidak ada solusi dari kendala saya, setiap kali mengulang pelaporan, tetap saja endingnya transaksi berhasil. padahal sudah saya laporkan bahwa driver tidak menjemput sama sekali, di aplikasi bilang bahwa akan mengembalikan, tapi sudah berhari2 tidak ada penyelesaian."
"aplikasi tidak to the point, terlalu banyak penawaran.misal 1. saya saat mau buru² ceck in beli tiket KRL di go transit,setelah klik beli malah muncul tawaran pesan tiket transportasi ke stasiun. Pdahal saya sedang keburu ditinggal KRL, tinggal tap tiket & posisi sudah di stasiun. seperti itu sangat memperlambat layanan. 2. Saldo gopay kita tidak muncul lengkap di beranda utama.hanya angka digit pertama. Itunjuga tidak praktis. Saat saya terburu² mau bayar tiket dan transport.saldo hanya 100"
"Chat CS belum chat udah ditutup aja chatnya tolol, , , udah langganan plus eh percuma kalau voucher potongan yg lain gk dapat, , , gk sampai 1 bulan langganan plus gk guna, potongan ongkir bener ilang pakai plus tapi potongan buat pesen makanan pada ilang gk ada voucher promo potongan lagi, , , ya sama aja bohong kalau plus buat ngilangin ongkir tapi gk dapet promo lainnya, mending gk langganan dapet promo banyak potongan , ,"
"Tolong sistem aplikasinya di perbaiki, orderan saya di cancel dg oleh beberapa driver,karena cukup lama tidak dapat driver , akhirnya saya batalkan pencairan dan close aplikasi. Tapi kenapa aplikasinya masih melakukan pencairan driver? dan baru respon stlh saya dpt driver dari aplikasi Maxim. di update sistemnya,sistem Canel order jg harus ada saat pencairan driver,jika terlalu lama tidak dapat/tidak di respon (padahal banyak driver ngumpul di 1 titik) maka customer berhak mengcanel order."
"saya coba pesan makanan ,diterimah sama pihak restaurantnya(dalam status) saya disuruh menunggu sekitar 45 menitan .saya cek lagi di waktu yang telah ditentukan aplikasi ,tiba2 statusnya bilang makanan yang kamu pesan habis .aplikasinya jelek"
woooy...ini gimana sih.. mau kasih tip driver pas udah selesai.. malah ga bisa.. bisa nya pas pesanan belum selesai.. jadi ga enak ma driver nya..menu tip ga muncul.. tolong menu tip tetep muncul lah setelah pesanan selesai.. kan qt kasih besaran tip tergantung drivernya bagus atau ga.. bikin pusing aja.. pesanan belum selesai kog harus kasih tip . . tolong benerin aplikasinya.. sudah update tetep ga muncul utk kasih tip nya..
"Lumayan :) yang perlu diperbaiki GPS lokasi mungkin ya biar driver dan yang dijemput bisa langsung sekali informasi bisa ketemu, kadang harus 2 sampai 3 kali memberi arahan driver di titik lokasi penjemputan. Thanks good aplication"
"TOLONG! ini hp saya kena bug telfon dr driver yg keliatannya tetap nyambung pdhl udh terputus dan tetap ada notifnya! betah bgt di hp saya. Ada tulisan ""A call is on progress, you can only..."" pas saya pencet dia gamau kemana-mana. Ini ngaruh ke volume saya yg default, jadi pas tkn volume, yg naik turun cuma volume panggilan doang! gak ada menu nada dering, telepon, dll. Walaupun emg bisa diatur sendiri di pengaturan, tapi kan ribet dong tiap mau kerasin volume jadi hrs ke pengaturan dulu!!!"
"aplikasi gak guna, mentang2 cuma deket pesen go car drivernya gak mau ngabarin klo gk bisa, ditelpon gak diangkat. walaupun deket gwa suka ngasih tip banyak, kadang gwa bayarnya 2x lebih mahal, cuz gwa jga tau klo harga segitu mobil pasti gak untung. minimal profesional lah, tau kok klo anda cari cuan, tapi ya tolong lah kabari konsumen nanti nego harga kan bisa. Sekian dari saya Trimakasih 🙏🏻 karena adminnya baik sya naikin dah bintang nya, tapi tolong berikan sanksi untuk driver2 it"
"tolong tambahkan fitur untuk pilih jalur/jalan saat ingin naik gojek, soalnya sekolah ke rumah tuh lewat jalan ""biasa"" bisa, tapi kalau dari rumah ke sekolah tuh jalan nya bisa beda terus JAUH dan ongkos nya lebih mahal,padahal jalan ""biasa"" juga bisa dilewati, mending buat fitur buat pilih jalan lewat mana mananya pakai sistem tarik jalur menggunakan jari, jadi jari kita narik titik awal sampai tujuan melewati jalan yang ada dimaps nya, nanti sistem memperkirakan ongkos nya berapa berapanya 🙏"
"tolong dibenerin dong. sy posisi didekat gojek yg lagi berkumpul. sy lihat mereka stand by saja. kenapa dipilihkan gojek yg jaraknya 1 kilo dr saya. mau saya batalin kasihan bapak gojeknya. kalo nggak dibatalin, ngabisin waktu saya.... tolong di cek kembali aplikasinya. kejadian ini bukan 1,2 atau 3x, sering. kalo kayak gini pelanggan anda pindah ke aplikasi lain yg lebih cepat pick up orderannya.."
"Halo, ini aplikasi Gopaylater saya kenapa tidak bisa di gunakan setiap akan melakukan pembayaran di Tokopedia. Pdhal itu toko Official yg bekerja sama dengan Gojek. Selalu notif di tinjau ulang, di coba bulan berikutnya pun tetap sama. Apakah limit saya cuma Gimmick aja ?? .. alias cuma PHP !!!"
"Tolong ditingkatkan lagi waktu order ,belum apa² suka otomatis kepencet .Harusnya ada konfirmasi sebelum pesan ,memastikan konsumen udah benar² memesan nya ,kasian drivernya juga kalo harus cancel."
"tolong kasih tau sama CS yg td saya infoin ada masalah di pesanan gofood buat periksa pastiin ke resto, bukan nya di cek malah ngirim jawaban templet, giliran lama pesanan ga jadi2 ilang. tolong kerja yg bener. pesen gofood dua kali lama nya ga wajar di resto, ga bisa chat kmna2, ga bisa batal, tau2 setelah lama batal sendiri toko tutup,"
"maaf ya sebelumnyaaa ,terkait hal kalo segala pemesanan sistem cod. minta tolong bngt driver harus ada usaha buat ada kembalian deh yaa.kalo 1-3x oke lah ya gausa pake kembalian tapi lama lama tekorrr juga .kaya misal pembelian 35.000 uang nya 50.000 kaya kembaliannya tolong diusahakan ya pak driver2 karna kita juga lama lama tekor kalo kaya gitu,byngi kalo keterusan kaya gitu 20x3 dah berapa itu,fyi aku kalo masih receh"" oke!ini bukan mksd itung"" an atau gmn tapi kaya saling mengerti dong ya:)"
"Titik jemput tidak akurat, driver selalu diarahkan aplikasi ke titik jemput yang salah (tidak sesuai map). Sudah instal ulang aplikasi dan pin titik jemput sesuai map tapi tidak ada perubahan/perbaikan."
"Sangat disayangkan apk se besar ini, tidak menyediakan ruang untuk komplain jika diterima barang basi/ atau sudah expired melalu GoMart, sehingga akan menguntungkan Market/Mart (mini, super) yg jelas curang menjual barang basi tidak kena tegur bahkan sanksi, apalagi yg sengaja menghilangkan tulisan expired date....."
"Aplikasinya makin lama makin berat jadi lemot. Sering susah chat sama driver, pesenan diproses resto jadi lama mungkin karna order masuknya delay."
aplikasi bodoh naik gocar awal pesan 13.000 saat ubah titik yg awalnya belok kiri ke belok kanan dengan jarak yg lebih dekat ongkosnya jadi 28.000 kan korupsi namanya tu. . hanya orang² bodoh & tolol yg mau pakai aplikasi ini. sumpah saya nyesal pakai ni aplikasi
tolong klk sudah ngasih orderan ambil jauh jangan tiba tiba tercancel sistem dengan alasan tidak mendekat ke resto sedangkan saya sudah dijalan menuju resto bahkan sudah dekat di resto itu bukan 1/2x aja begini tapi sering tolong diperbaiki lagi sistem nya 🙏
"harga gojeknya naik terus. awalnya dari 6rbuan malah naik jadi 12rbu, itu masih di maklumi. lah kok ini tiba-tiba udah 18rbu ajah. Padahal waktu tempuhnya cuma 5menit. Tolong lah jangan naikin harga terus, kasihan yang anak sekolahan."
